Year,Type,Country,Area,Activity,Injury,Fatal
1979,Unprovoked,New Caledonia,North Province,Fishing,Injury,N
1979,Unprovoked,Usa,Florida,Swimming,Injury,N
1979,Unprovoked,Usa,Florida,Surfing,Injury,N
1979,Unprovoked,Usa,Florida,Surfing,Injury,N
1979,Unprovoked,Usa,California,Diving,No injury,N
1979,Unprovoked,New Caledonia,Grand Terre,Diving,Fatal,Y
1979,Unprovoked,South Africa,Eastern Cape Province,Surfing,Punctures on left thigh,N
1979,Unprovoked,Usa,Hawaii,Fishing,Fatal,Y
1978,Unprovoked,South Africa,Kwazulu-Natal,Diving,Injury,Y
1978,Unprovoked,Usa,Hawaii,Surfing,Injury,N
1978,Unprovoked,Usa,Florida,Surfing,Injury,N
1978,No Data,South Africa,Kwazulu-Natal,Fishing,Fatal,No Data
1978,Unprovoked,South Africa,Western Cape Province,Diving,No injury,N
1978,Unprovoked,Italy,Tyrrhenian Sea,Diving,No injury,N
1978,Unprovoked,Australia,Tasmania,Diving,Several broken ribs,N
1978,Unprovoked,Usa,California,Wading,Punctures on leg (minor injury),N
1978,Unprovoked,Usa,Florida,Swimming,Injury,N
1978,Sea Disaster,Usa,South Carolina,Boating,No injury,N
1978,Provoked,Usa,California,Fishing,Injury,N
1978,Unprovoked,Usa,Florida,Surfing,Injury,N
1978,Unprovoked,Usa,Florida,Surfing,Foot nipped,N
1978,Unprovoked,Marshall Islands,Ralik Archipelago,Diving,Injury,N
1978,Unprovoked,Marshall Islands,Ralik Archipelago,Diving,Injury,N
1978,Unprovoked,Australia,Tasmania,Diving,Injury,N
1978,Unprovoked,South Africa,Western Cape Province,Fishing,"Shark jumped in boat, but no injury to occupants",N
1978,Unprovoked,South Africa,Western Cape Province,Diving,No injury,N
1978,Unprovoked,South Africa,Kwazulu-Natal,Surfing,Injury,N
1978,Unprovoked,Usa,Florida,Surfing,Injury,N
1978,Unprovoked,Vanuatu,Malampa Province,Swimming,Fatal,Y
1977,Sea Disaster,Usa,Hawaii,Swimming,Injury,N
1977,Unprovoked,Usa,Florida,Surfing,Injury,N
1977,Unprovoked,South Africa,Eastern Cape Province,Surfing,Injury,N
1977,Boat,South Africa,Western Cape Province,Fishing,No injury,N
1977,Provoked,South Africa,Western Cape Province,Wading,Injury,N
1977,Unprovoked,South Africa,Western Cape Province,Diving,No injury,N
1977,Unprovoked,Australia,South Australia,Surfing,Injury,N
1977,Unprovoked,Australia,Queensland,Swimming,Injury,Y
1977,Boat,South Africa,Western Cape Province,Fishing,"Shark leapt into boat, pinning Mamacos beneath and fracturing his pelvis, then trashed the boat rendering it inoperable",N
1977,Unprovoked,Usa,California,Surfing,Injury,N
1977,No Data,Usa,Florida,Wading,Injury,No Data
1977,Sea Disaster,Usa,California,Fishing,Injury,N
1977,Provoked,Usa,Florida,Diving,"PROVOKED INCIDENT    Diver poked shark with spear, then shark bit his right foot",N
1977,Unprovoked,Usa,Texas,Collecting Fish From Net,Injury,N
1977,Boat,South Africa,Western Cape Province,Fishing,Injury,N
1977,Unprovoked,Usa,Hawaii,Swimming,Injury,N
1977,Unprovoked,South Africa,Western Cape Province,Swimming,Injury,N
1977,Sea Disaster,Australia,Queensland,"Their 9 M Launch Was Run Down By A 25,000-Ton Japanese Freighter  On The Night Of 3-11-1977 & They Drifted, Clinging To An Icebox For 2 Days",Injury,N
1977,Sea Disaster,Australia,Queensland,"Their 9 M Launch Was Run Down By A 25,000-Ton Japanese Freighter  On The Night Of 3-11-1977 & They Drifted, Clinging To An Icebox For 2 Days",Fatal,Y
1977,Sea Disaster,Australia,Queensland,"Their 9 M Launch Was Run Down By A 25,000-Ton Japanese Freighter  On The Night Of 3-11-1977 & They Drifted, Clinging To An Icebox For 2 Days",Fatal,Y
1977,Unprovoked,Australia,New South Wales,Surfing,Injury,N
1977,Unprovoked,Mexico,Guerrero,Swimming,Injury,Y
1976,Unprovoked,Usa,California,Diving,Injury,N
1976,Unprovoked,South Africa,Western Cape Province,"Thrashing The Water / Imitating The Shark Victim From ""Jaws""",Injury,N
1976,Unprovoked,Usa,Florida,Surfing,Injury,N
1976,No Data,South Africa,Kwazulu-Natal,Swimming,Injury,No Data
1976,Provoked,South Africa,Western Cape Province,Fishing,No injury,N
1976,Boat,South Africa,Western Cape Province,Boating,No injury,N
1976,Unprovoked,Usa,California,Surfing,Injury,N
1976,Unprovoked,South Africa,Eastern Cape Province,Surfing,Injury,N
1976,Sea Disaster,New Caledonia,No Data,Shipwreck,It was believed that survivors were killed by sharks,N
1976,Unprovoked,Australia,South Australia,"Skindiving,",Injury,N
1976,Sea Disaster,Hong Kong,South China Sea 200 Miles From Hong Kong,"3,909-Ton Panamanian Freighter Chieh Lee Sank In A Typhoon",Injury,Y
1976,Unprovoked,Usa,Florida,Swimming,Fatal,Y
1976,Unprovoked,Usa,Florida,Swimming,Fatal,Y
1976,Unprovoked,Usa,Florida,Surfing,Injury,N
1976,Unprovoked,Usa,North Carolina,Surfing,Injury,N
1976,Unprovoked,Usa,Oregon,Surfing,No injury,N
1976,Unprovoked,Usa,Florida,Diving,Injury,N
1976,Unprovoked,Usa,Louisiana,Playing,Injury,N
1976,Unprovoked,Usa,Hawaii,Diving,Fatal,Y
1976,Unprovoked,Usa,Florida,Diving,"""lost part of a finger""",N
1976,Unprovoked,Usa,Florida,Skindiving,Injury,N
1976,Unprovoked,Usa,Hawaii,Swimming,Injury,N
1976,Provoked,Italy,Reggio Calabria Province,Fishing,Shark rammed boat PROVOKED INCIDENT,N
1976,Boat,Australia,Queensland,Boating,"Shark jumped in boat, hitting her in the face & knocking her unconscious",N
1976,Boat,South Africa,Western Cape Province,Fishing,"Shark following hooked fish, rammed & holed boat",N
1976,Unprovoked,Usa,Florida,Wading,Injury,N
1976,Boat,South Africa,Western Cape Province,Fishing,No injury,N
1976,Boat,South Africa,Western Cape Province,Shark Watching,No injury,N
1976,Provoked,South Africa,Western Cape Province,Fishing,No injury,N
1976,Provoked,South Africa,Western Cape Province,Fishing,"Hooked shark leapt onboard & into fish well, which it smashed PROVOKED INCIDENT",N
1976,Unprovoked,Usa,Florida,Diving,Injury,N
1976,Unprovoked,New Zealand,North Island,Diving,Fatal,Y
1976,Unprovoked,Usa,Hawaii,Diving,Fatal,Y
1975,Boat,Australia,South Australia,Attempting To Drive Shark Away From The Beach,No injury,N
1975,Unprovoked,Usa,California,Diving,Injury,N
1975,Provoked,Australia,New South Wales,Filming & Feeding Captive Sharks,Tooth mark in left elbow PROVOKED INCIDENT,N
1975,Unprovoked,Australia,New South Wales,Wading,Injury,N
1975,Unprovoked,South Africa,Kwazulu-Natal,Wading,Injury,N
1975,Unprovoked,Usa,Florida,Surfing,Injury,N
1975,No Data,Usa,New Jersey,Surfing,"""Tooth marks"" in left leg",No Data
1975,Unprovoked,Australia,New South Wales,Surfing,"Cracked jaw & broken tooth, shark took chunk out of surfboard",N
1975,No Data,Usa,California,Surfing,No Data,No Data
1975,Unprovoked,South Africa,Kwazulu-Natal,Boating,Injury,N
1975,Unprovoked,South Africa,Eastern Cape Province,Surfing,Injury,N
1975,Unprovoked,Usa,Florida,Swimming,Injury,N
1975,Unprovoked,Usa,California,Diving,Injury,N
1975,Unprovoked,Hong Kong,Mirs Bay,Swimming,Injury,N
1975,Sea Disaster,Usa,Oregon,Sea Disaster,Injury,Y
1975,Unprovoked,Australia,Tasmania,Diving,Fatal,Y
1975,Unprovoked,Usa,Florida,Diving,Injury,N
1975,Unprovoked,Australia,Queensland,Surfing,Injury,N
1975,Unprovoked,Usa,California,Surfing,Injury,N
1975,Unprovoked,Usa,California,Diving,No injury,N
1975,Unprovoked,Usa,Florida,Swimming,Injury,N
1975,Provoked,Australia,Western Australia,Diving,Speared shark bit his arm  between elbow and shoulder PROVOKED INCIDENT,N
1975,Unprovoked,Usa,Florida,Surfing,Injury,N
1975,Unprovoked,Usa,South Carolina,Swimming,Injury,N
1975,Unprovoked,Usa,South Carolina,Wading,Injury,N
1975,Unprovoked,Usa,Alabama,Swimming,Injury,N
1975,Unprovoked,Usa,Florida,Surfing,No injury,N
1975,Unprovoked,Usa,Florida,Surfing,Injury,N
1975,Unprovoked,Usa,Florida,Bathing,Injury,N
1975,No Data,Italy,Genoa Province,Diving,The press reported this as an attack by a white shark but the diver was the agressor,No Data
1975,Unprovoked,South Africa,Western Cape Province,Diving,No injury,N
1975,No Data,South Africa,Kwazulu-Natal,Swimming,Probable drowning / scavenging by a white shark,No Data
1975,Unprovoked,Usa,Florida,Swimming,Injury,N
1975,Provoked,Australia,Queensland,Diving,Injury,N
1975,Provoked,South Africa,Western Cape Province,Attempting To Drag Hooked Shark Ashore By Its Tail,Injury,N
1975,Sea Disaster,Bangladesh,Ganges-Brahmaputra Delta,Ferry Capsized,Fatal,Y
1975,Unprovoked,South Africa,Kwazulu-Natal,Surfing,Injury,N
1975,Unprovoked,Australia,South Australia,Swimming,Injury,Y
1975,Unprovoked,Australia,Victoria,Crayfishing,Injury,N
1975,Provoked,South Africa,Western Cape Province,Fishing,Injury,N
1975,Unprovoked,Australia,South Australia,Surfing,Fatal,Y
1975,Unprovoked,Bermuda,No Data,Diving,Injury,N
1974,Unprovoked,Usa,Florida,Wading,Injury,N
1974,Unprovoked,Usa,California,Surfing,Injury,N
1974,Unprovoked,Usa,California,Diving,Major injuries,N
1974,Unprovoked,Israel,Red Sea,Swimming,Injury,N
1974,Unprovoked,Usa,California,Surfing,Injury,N
1974,Unprovoked,Usa,California,Surfing,Injury,N
1974,Sea Disaster,Australia,Queensland,Fishing,"Missing, believed taken by a shark",N
1974,Unprovoked,Usa,Oregon,Surfing,No injury,N
1974,Unprovoked,Hong Kong,Mirs Bay,Swimming,Injury,N
1974,Unprovoked,Hong Kong,Mirs Bay,Swimming,Fatal,Y
1974,Unprovoked,Hong Kong,Mirs Bay,Swimming,Injury,N
1974,Unprovoked,Hong Kong,Mirs Bay,Swimming,Injury,N
1974,Unprovoked,Usa,California,Surfing,Injury,N
1974,Unprovoked,Usa,California,Diving,Injury,N
1974,Unprovoked,Usa,Georgia,Swimming,Fatal,Y
1974,Sea Disaster,Usa,Florida,Adrift After The Sinking Of The Motor Yacht Princess Dianne,Injury,Y
1974,Unprovoked,Usa,Florida,Swimming,Injury,N
1974,Unprovoked,Usa,California,Surfing,Injury,N
1974,Sea Disaster,Brazil,No Data,Fishing,Fatal,Y
1974,Unprovoked,South Africa,Western Cape Province,Diving,Injury,N
1974,Unprovoked,South Africa,Eastern Cape Province,Wading,Injury,N
1974,Unprovoked,Usa,Florida,Swimming,Injury,N
1974,Unprovoked,South Africa,Kwazulu-Natal,Surfing,Injury,N
1974,Unprovoked,South Africa,Kwazulu-Natal,Surfing,No injury,N
1974,Boat,South Africa,Western Cape Province,Fishing,No injury,N
1974,Unprovoked,South Africa,Kwazulu-Natal,Swimming,"Right calf removed, leg surgically amputated below the knee",N
1974,Unprovoked,South Africa,Kwazulu-Natal,Swimming,Injury,N
1974,Boat,South Africa,Western Cape Province,Fishing,No injury,N
1974,Boat,South Africa,Western Cape Province,Fishing,No injury,N
1974,Unprovoked,South Africa,Kwazulu-Natal,Sitting,Injury,N
1974,Unprovoked,Australia,South Australia,Diving,Injury,Y
1974,Unprovoked,South Africa,Kwazulu-Natal,Swimming,Injury,N
1974,Unprovoked,Mozambique,Gaza,Swimming,Fatal,Y
1974,Unprovoked,Mozambique,Gaza,Swimming,Fatal,Y
1974,Unprovoked,Australia,Western Australia,Diving,8 to 10 puncture marks around knee,N
1973,Unprovoked,Mozambique,Gaza,Diving,Injury,N
1973,Unprovoked,Mozambique,Gaza,Swimming,Fatal,Y
1973,Unprovoked,Philippines,Luzon,Swimming,Fatal,Y
1973,Unprovoked,Usa,Hawaii,Swimming,Injury,N
1973,Unprovoked,Mexico,Guerrero,Swimming,Fatal,Y
1973,Unprovoked,Usa,Florida,Surfing,Injury,N
1973,Sea Disaster,South Africa,Kwazulu-Natal,Fishing,Injury,Y
1973,Unprovoked,Bahamas,Grand Bahama Island,Diving,Injury,N
1973,Unprovoked,Hong Kong,Mirs Bay,Swimming,Fatal,Y
1973,Unprovoked,Mexico,Baja California,Diving,Injury,Y
1973,Unprovoked,Australia,Queensland,Surfing,Injury,N
1973,Unprovoked,Usa,Virginia,Crabbing (Spearing Crabs),Injury,N
1973,Unprovoked,Hong Kong,No Data,Swimming,Injury,N
1973,Unprovoked,Mexico,Guerrero,Wading,Fatal,Y
1973,Unprovoked,Mozambique,Gaza,Diving,Fatal,Y
1973,Unprovoked,South Africa,Kwazulu-Natal,Diving,Hip bruised,N
1973,Unprovoked,Mexico,Guerrero,Swimming,Fatal,Y
1973,Provoked,South Africa,Kwazulu-Natal,Fishing,Hooked & gaffed shark bit his right elbow PROVOKED INCIDENT,N
1973,Unprovoked,Usa,Hawaii,Surfing,Injury,N
1973,Unprovoked,Palau,Aulong Island,Diving,No injury,N
1973,Unprovoked,Palau,Western Caroline Islands,Diving,Injury,N
1973,Unprovoked,South Africa,Eastern Cape Province,Surfing,No injury,N
1972,Unprovoked,South Africa,Western Cape Province,Treading Water,Injury,N
1972,Unprovoked,Mozambique,Gaza,Swimming,Injury,N
1972,Unprovoked,Mexico,Guerrero,Surfing,Injury,Y
1972,Unprovoked,South Africa,Western Cape Province,Swimming,No injury,N
1972,Unprovoked,Reunion,Saint-Philippe,Diving,Fatal,Y
1972,Unprovoked,Australia,Queensland,Diving,Injury,N
1972,Unprovoked,Australia,New South Wales,Surfing,Injury,N
1972,Unprovoked,Usa,Us Virgin Islands,Diving,Fatal,Y
1972,Unprovoked,Usa,Florida,Surfing,Injury,N
1972,Unprovoked,New Zealand,North Island,Swimming,No injury,N
1972,Unprovoked,Usa,California,Surfing,Injury,N
1972,No Data,Mozambique,Maputo Province,Swimming,Injury,No Data
1972,Unprovoked,Usa,Florida,Surfing,Injury,N
1972,Unprovoked,Usa,Hawaii,Diving,Injury,N
1972,Unprovoked,Australia,Tasmania,Diving,Injury,N
1972,No Data,Usa,California,Diving,Sharks reportedly bit legs & fins ,No Data
1972,Unprovoked,Usa,Florida,Surfing,Injury,N
1972,Unprovoked,Usa,California,Diving,Bitten on legs & buttock,N
1972,Unprovoked,French Polynesia,Tuamotus,Diving,Injury,N
1972,Unprovoked,Western Samoa,Upolu Island,Swimming,Fatal,Y
1972,Unprovoked,Mozambique,Gaza,Swimming,Fatal,Y
1972,Provoked,Pacific Ocean,No Data,Fishing,Injury,N
1972,Unprovoked,Usa,Hawaii,Diving,Injury,N
1972,Unprovoked,Australia,Victoria,Surfing,Injury,N
1972,Unprovoked,South Africa,Eastern Cape Province,Swimming,Fatal,Y
1972,Unprovoked,South Africa,Kwazulu-Natal,Sitting In Shallows,Injury,N
1972,Unprovoked,Mozambique,Gaza,Wading,Injury,N
1972,Unprovoked,France,Antibes,Swimming,Injury,N
1972,Unprovoked,Marshall Islands,Illeginni Atoll,Diving,Injury,N
1971,Unprovoked,South Africa,Western Cape Province,Swimming,Injury,N
1971,Unprovoked,Hong Kong,Mirs Bay,Swimming,Injury,N
1971,Unprovoked,Usa,Florida,Surfing,Injury,N
1971,Unprovoked,South Africa,Kwazulu-Natal,Swimming,Injury,N
1971,Unprovoked,Usa,California,Diving,Bitten on legs,N
1971,Unprovoked,Usa,North Carolina,Surfing,Injury,N
1971,Unprovoked,Croatia,Istria County,Swimming,Fatal,Y
1971,Unprovoked,Australia,South Australia,Fishing,Fatal,Y
1971,Provoked,Australia,New South Wales,Diving,Injury,N
1971,Unprovoked,Usa,Florida,Wading,Injury,N
1971,Unprovoked,Usa,California,Diving,"Major injuries to head, buttocks & back",N
1971,Unprovoked,South Africa,Western Cape Province,Surfing,Injury,N
1971,Unprovoked,British Isles,South Devon,Diving,No injury,N
1971,Unprovoked,Kenya,Coast Province,Swimming,Injury,N
1971,Unprovoked,South Africa,Western Cape Province,Swimming,Fatal,Y
1971,Unprovoked,Mexico,Guerrero,Surfing,Injury,Y
1971,Sea Disaster,Mozambique,Between Beira & Maputo,Wreck Of The 1689-Ton Portuguese  Coaster Angoche,Fatal,Y
1971,Unprovoked,New Zealand,South Island,Surfing,Injury,N
1971,Unprovoked,Australia,Tasmania,Swimming,Injury,N
1971,Unprovoked,Australia,South Australia,Surfing,Injury,N
1970,Unprovoked,Mozambique,Inhambe Province,Fishing,Injury,Y
1970,Unprovoked,Mozambique,Inhambe Province,Fishing,Injury,Y
1970,Unprovoked,Micronesia,Namonuito Atoll,Fishing,Injury,N
1970,Sea Disaster,Usa,Hawaii,Shipwreck,Injury,N
1970,Unprovoked,Usa,Hawaii,Surfing,Injury,N
1970,Unprovoked,Usa,Florida,Surfing,Bitten on right leg above the ankle,N
1970,Unprovoked,Micronesia,Eastern Caroline Islands,Diving,Injury,N
1970,Provoked,Palau,Western Caroline Islands (North Pacific Ocean),Diving,"Another diver shot shark, shark bit his left foream  PROVOKED INCIDENT",N
1970,Unprovoked,Usa,Florida,Swimming,Injury,N
1970,Unprovoked,Usa,South Carolina,Swimming,Injury,N
1970,Unprovoked,Usa,Florida,Diving,Injury,N
1970,No Data,No Data,Caribbean Sea,Sea Disaster Sinking Of Ferryboat Christina,"Sharks scavenged on bodies, but no record of them injuring survivors ",No Data
1970,Provoked,Usa,Florida,Fishing,Bitten on calf by hooked shark PROVOKED INCIDENT,N
1970,Provoked,South Africa,Kwazulu-Natal,Diving,Injury,N
1970,Unprovoked,Grenada,St. Andrew Parish,Wading,Fatal,Y
1970,Unprovoked,Grenada,St. Andrew Parish,Wading,Fatal,Y
1970,Sea Disaster,Philippines,200 Nm Southeast Of Manila,Motor Launch Baby Princesa Capsized With 22 People On Board,"2 people survived, 6 drowned & the others were killed by sharks",Y
1970,Unprovoked,Grenada,St. Andrew Parish,Swimming,Fatal,Y
1970,Provoked,No Data,No Data,Freediving,Injury,N
1970,Unprovoked,Solomon Islands,No Data,Swimming,No Data,No Data
1970,No Data,Usa,Hawaii,Surfing,"Swept out to sea,  5.5 m [18'] shark seen in the vicinity, body not recovered. ",No Data
1970,Unprovoked,Usa,Florida,Wading,Injury,N
1970,Unprovoked,No Data,No Data,Wading,Injury,N
1970,Unprovoked,Mozambique,Limpopo River,Swimming,Injury,N
1970,Unprovoked,Mozambique,Limpopo River,Swimming,Injury,N
1970,Unprovoked,Mozambique,Limpopo River,Swimming,Injury,N
1970,Unprovoked,Mozambique,Limpopo River,Swimming,Injury,N
1970,Sea Disaster,Egypt,Red Sea,Air Disaster,Fatal,Y
1970,Unprovoked,Mexico,Guerrero,Swimming,Injury,N
1970,Unprovoked,England,Devon,Attempted To Return Injured Shark To The Sea,Injury,N
1970,Unprovoked,Papua New Guinea,New Ireland Province,Freediving,Injury,N
1970,Unprovoked,Sri Lanka,Western Province,Diving,Swim fins badly torn by the shark's teeth,N
1970,Unprovoked,Spain,Canary Islands,Diving,Injury,N
1970,Boat,Italy,Sardinia,Fishing,No injury,N
1970,Unprovoked,Croatia,Zadar County,Diving,No Data,No Data
1970,Unprovoked,Iraq,Basrah,Washing Cooking Pans,Injury,N
1970,Unprovoked,Iraq,Basrah,Washing Clothes On Stairs,Injury,N
1970,Unprovoked,Iraq,Basrah,Swimming,Injury,Y
1970,Unprovoked,Iraq,Basrah,Fishing,Injury,N
1969,Unprovoked,Australia,Western Australia,Swimming,Injury,N
1969,Unprovoked,Usa,Hawaii,Diving,Injury,N
1969,Unprovoked,Usa,Hawaii,Diving,No injury,N
1969,Unprovoked,Usa,California,Diving,Injury,N
1969,Unprovoked,Usa,Florida,Swimming,Injury,N
1969,Provoked,Usa,Massachusetts,Fishing,Injury,N
1969,Unprovoked,Usa,Florida,Surfing,Injury,N
1969,Unprovoked,Usa,Florida,Surfing,Injury,N
1969,Unprovoked,Usa,California,Surfing,Injury,N
1969,Unprovoked,Usa,Florida,Wading,No Data,No Data
1969,Unprovoked,Jamaica,Clarendon,Diving,Injury,N
1969,Unprovoked,Usa,Florida,Wading,No injury,N
1969,Provoked,Usa,Texas,Surfing,Injury,N
1969,Provoked,Usa,Florida,Diving,Injury,N
1969,Unprovoked,Dominican Republic,No Data,Surfing,No Data,No Data
1969,No Data,Australia,New South Wales,Netting Pilchards,No injury,No Data
1969,Provoked,Usa,Florida,Fishing,Injury,N
1969,Unprovoked,Usa,Hawaii,Surfing,Injury,N
1969,Provoked,Australia,Tasmania,Fishing,Injury,N
1969,No Data,Australia,Queensland,Diving,No Data,No Data
1969,Unprovoked,Australia,New South Wales,Freediving,Injury,N
1969,Provoked,Bahamas,Eleuthera,Sight-Seeing,No injury,N
1968,No Data,South Africa,Kwazulu-Natal,Freediving,No injury,No Data
1968,Provoked,Australia,New South Wales,Feeding Mullet To Sharks,Injury,N
1968,Unprovoked,New Zealand,South Island,Surfing,Injury,N
1968,Unprovoked,South Africa,Kwazulu-Natal,Diving,No injury,N
1968,Boat,South Africa,Kwazulu-Natal,Fishing,"Shark leapt into boat, landed on Hlope's back, then bit his left forearm",N
1968,Sea Disaster,Papua New Guinea,Madang Province,Wreck Of The Storm King,Remains recovered days later from shark,No Data
1968,Unprovoked,Usa,Florida,Diving,Injury,N
1968,Sea Disaster,Philippines,Moro Gulf,Sinking Of The Ferryboat Dumaguete,Injury,N
1968,No Data,Usa,Florida,Surfing,No Data,No Data
1968,Unprovoked,New Zealand,South Island,Diving,Injury,Y
1968,Unprovoked,Usa,Florida,Playing With A Frisbee In The Shallows,"Shark bumped Colleen, the nudged Scott, then bit Frisbee & swam away with it",N
1968,Unprovoked,Usa,Florida,Wading,Injury,N
1968,Unprovoked,French Polynesia,Society Islands,Swimming,Injury,N
1968,Unprovoked,Malaysia,Johor,Leaving The Water,Injury,N
1968,Unprovoked,Columbia,Magdalena Department,Fishing,Injury,N
